Blk_Grp_Name,Municipality,County,Jobs,JobsDensity,JobsVintage
"Monmouth County Tract 8102.01, Block Group 2",Manalapan Township,Monmouth,826,257.100207539119,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Monmouth County Tract 8102.02, Block Group 4",Manalapan Township,Monmouth,266,166.027527502499,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Monmouth County Tract 8070.05, Block Group 2",Asbury Park City,Monmouth,2152,12798.8297473284,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Monmouth County Tract 8041, Block Group 2",Monmouth Beach Borough,Monmouth,215,1073.38891944253,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Monmouth County Tract 8126, Block Group 1",Tinton Falls Borough,Monmouth,762,1391.45152900457,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Monmouth County Tract 8105.05, Block Group 2",Freehold Township,Monmouth,320,205.95960949243,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Monmouth County Tract 8095.03, Block Group 2",Marlboro Township,Monmouth,36,23.555495124718,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Monmouth County Tract 8048.01, Block Group 3",Tinton Falls Borough,Monmouth,701,193.09905119741,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Monmouth County Tract 8048.02, Block Group 1",Tinton Falls Borough,Monmouth,1442,2209.93774229139,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Monmouth County Tract 8115.01, Block Group 3",Howell Township,Monmouth,47,91.2630482338348,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Monmouth County Tract 8100.01, Block Group 2",Manalapan Township,Monmouth,346,307.147071573517,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Monmouth County Tract 8074.02, Block Group 2",Neptune Township,Monmouth,375,4383.7323466134,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Monmouth County Tract 8111.02, Block Group 4",Howell Township,Monmouth,205,23.368991940315,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Monmouth County Tract 8111.01, Block Group 3",Howell Township,Monmouth,97,647.077045517242,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Monmouth County Tract 8122, Block Group 1",Eatontown Borough,Monmouth,73,117.222516143229,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Monmouth County Tract 8097.04, Block Group 2",Marlboro Township,Monmouth,186,453.924017922209,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Monmouth County Tract 8059, Block Group 5",Long Branch City,Monmouth,592,4458.0950108787,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Monmouth County Tract 8048.02, Block Group 3",Tinton Falls Borough,Monmouth,153,774.511708979175,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Monmouth County Tract 8105.05, Block Group 1",Freehold Township,Monmouth,545,1288.54438725525,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5002.04, Block Group 4",West Deptford Township,Gloucester,962,2463.56924568975,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5006.01, Block Group 4",East Greenwich Township,Gloucester,924,331.801630357081,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5006.01, Block Group 1",East Greenwich Township,Gloucester,84,71.9641732696224,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5011.03, Block Group 1",Deptford Township,Gloucester,34,70.6614680816771,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5006.02, Block Group 3",East Greenwich Township,Gloucester,610,170.491939804565,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5011.03, Block Group 2",Deptford Township,Gloucester,872,532.622721975183,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5006.01, Block Group 3",East Greenwich Township,Gloucester,40,23.1705470435672,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5024, Block Group 1",Logan Township,Gloucester,1736,1712.24646487344,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5011.06, Block Group 3",Deptford Township,Gloucester,962,1048.26684779471,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5022.04, Block Group 2",Woolwich Township,Gloucester,1383,335.09829547408,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5007.05, Block Group 2",Mantua Township,Gloucester,341,246.502509481425,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5006.02, Block Group 2",East Greenwich Township,Gloucester,172,97.2623742013591,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5006.02, Block Group 1",East Greenwich Township,Gloucester,25,13.2347993626995,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5007.02, Block Group 1",Mantua Township,Gloucester,533,549.710676343865,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5007.02, Block Group 2",Mantua Township,Gloucester,337,286.895622672917,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5022.01, Block Group 2",Woolwich Township,Gloucester,250,187.174943934482,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5024, Block Group 3",Logan Township,Gloucester,841,896.924979212439,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5022.04, Block Group 1",Woolwich Township,Gloucester,1648,254.966786547561,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5007.03, Block Group 2",Mantua Township,Gloucester,243,82.6339032201586,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5020.01, Block Group 4",Harrison Township,Gloucester,113,65.5750041048009,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5012.05, Block Group 2",Washington Township,Gloucester,3232,2276.53709665128,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5022.02, Block Group 1",Woolwich Township,Gloucester,164,47.1543112925698,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5020.02, Block Group 4",Harrison Township,Gloucester,917,503.310332901314,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5020.02, Block Group 2",Harrison Township,Gloucester,63,40.4607725726383,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5022.03, Block Group 1",Woolwich Township,Gloucester,272,53.3508027210264,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5016.08, Block Group 3",Monroe Township,Gloucester,97,137.797454032504,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5016.03, Block Group 2",Monroe Township,Gloucester,590,1149.20514438302,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5016.09, Block Group 4",Monroe Township,Gloucester,618,247.024525969882,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5007.05, Block Group 3",Mantua Township,Gloucester,28,60.0271599616864,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5006.01, Block Group 2",East Greenwich Township,Gloucester,92,60.1415546935349,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5005, Block Group 3",Greenwich Township,Gloucester,932,645.692777005373,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5004, Block Group 2",Paulsboro Borough,Gloucester,45,569.442706695118,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5020.01, Block Group 1",Harrison Township,Gloucester,286,116.727342122739,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5014.03, Block Group 3",Glassboro Borough,Gloucester,486,742.263312178073,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5007.04, Block Group 3",Mantua Township,Gloucester,353,578.017024493272,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5007.05, Block Group 1",Mantua Township,Gloucester,108,163.076625135929,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5016.06, Block Group 3",Monroe Township,Gloucester,578,134.959972548751,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5004, Block Group 3",Paulsboro Borough,Gloucester,301,1221.35673029533,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5011.07, Block Group 1",Deptford Township,Gloucester,197,388.266935614482,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5007.04, Block Group 2",Mantua Township,Gloucester,291,1057.57854576711,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5022.01, Block Group 1",Woolwich Township,Gloucester,69,121.126759498236,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Gloucester County Tract 5016.09, Block Group 3",Monroe Township,Gloucester,464,227.775696386536,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Somerset County Tract 542.01, Block Group 4",Montgomery Township,Somerset,1606,1725.76073918124,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Somerset County Tract 534.05, Block Group 2",Franklin Township,Somerset,77,11.7592783508676,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Somerset County Tract 543.02, Block Group 2",Franklin Township,Somerset,169,291.297382252937,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
