ID,TAX CODE,BLOCK NUMBER,LOT NUMBER,PAMS PIN,DCA MUNI CODE,MUNICIPALITY,USE GROUP,Use Group Label,DATE ISSUED,TYPE,WORK VALUE,YCOORD,XCOORD,MATCH TYPE
1664,0268,1001,17,0268_1001_17,0268,WOODCLIFF LAKE BORO,R-5,Residential (1 & 2 Family Homes),1/12/22,ADD,"517,000",41.02353,-74.07798,MODIV Parcel Centroid Coordinate
1665,0268,1001,5,0268_1001_5,0268,WOODCLIFF LAKE BORO,R-5,Residential (1 & 2 Family Homes),8/4/22,NEW,"605,100",41.02279,-74.08157,MODIV Parcel Centroid Coordinate
1666,0268,1204,5,0268_1204_5,0268,WOODCLIFF LAKE BORO,R-5,Residential (1 & 2 Family Homes),6/7/22,ADD,"510,000",41.01372,-74.07162,MODIV Parcel Centroid Coordinate
1667,0268,1504,13,0268_1504_13,0268,WOODCLIFF LAKE BORO,E,Educational,4/25/22,ALT,"579,800",41.0231,-74.05895,MODIV Parcel Centroid Coordinate
1668,0268,1901,8,0268_1901_8,0268,WOODCLIFF LAKE BORO,R-5,Residential (1 & 2 Family Homes),6/15/22,NEW,"544,000",41.02479,-74.05546,MODIV Parcel Centroid Coordinate
1669,0268,2005,6,0268_2005_6,0268,WOODCLIFF LAKE BORO,R-5,Residential (1 & 2 Family Homes),7/1/22,NEW,"383,000",41.02019,-74.05813,MODIV Parcel Centroid Coordinate
1670,0268,202,4,0268_202_4,0268,WOODCLIFF LAKE BORO,B,Business,2/7/22,ALT,"400,400",41.043,-74.07159,MODIV Parcel Centroid Coordinate
1671,0268,202,4,0268_202_4,0268,WOODCLIFF LAKE BORO,B,Business,3/9/22,ALT,"275,000",41.043,-74.07159,MODIV Parcel Centroid Coordinate
1672,0268,202,4,0268_202_4,0268,WOODCLIFF LAKE BORO,B,Business,4/12/22,ALT,"699,000",41.043,-74.07159,MODIV Parcel Centroid Coordinate
1673,0268,301.01,3.01,0268_301.01_3.01,0268,WOODCLIFF LAKE BORO,B,Business,3/16/22,ALT,"810,000",41.04144,-74.07466,MODIV Parcel Centroid Coordinate
1674,0268,301.01,3.01,0268_301.01_3.01,0268,WOODCLIFF LAKE BORO,B,Business,12/5/22,ALT,"265,000",41.04144,-74.07466,MODIV Parcel Centroid Coordinate
1675,0268,301.01,3.01,0268_301.01_3.01,0268,WOODCLIFF LAKE BORO,B,Business,12/5/22,ALT,"2,710,000",41.04144,-74.07466,MODIV Parcel Centroid Coordinate
1676,0268,301.01,3.01,0268_301.01_3.01,0268,WOODCLIFF LAKE BORO,B,Business,12/12/22,ALT,"315,000",41.04144,-74.07466,MODIV Parcel Centroid Coordinate
1677,0268,301,3.01,0268_301_3.01,0268,WOODCLIFF LAKE BORO,B,Business,6/24/22,ALT,"412,000",41.04407,-74.07422,MODIV Parcel Centroid Coordinate
1678,0268,301,3.05,0268_301_3.05,0268,WOODCLIFF LAKE BORO,B,Business,1/18/22,ALT,"362,429",41.04204,-74.0767,MODIV Parcel Centroid Coordinate
1679,0268,301,3.05,0268_301_3.05,0268,WOODCLIFF LAKE BORO,B,Business,2/22/22,ALT,"790,000",41.04204,-74.0767,MODIV Parcel Centroid Coordinate
1680,0268,301,3.05,0268_301_3.05,0268,WOODCLIFF LAKE BORO,B,Business,2/22/22,ALT,"7,755,000",41.04204,-74.0767,MODIV Parcel Centroid Coordinate
1681,0268,301,3.05,0268_301_3.05,0268,WOODCLIFF LAKE BORO,B,Business,8/3/22,ALT,"299,000",41.04204,-74.0767,MODIV Parcel Centroid Coordinate
1682,0268,701,1,0268_701_1,0268,WOODCLIFF LAKE BORO,R-5,Residential (1 & 2 Family Homes),4/19/22,ADD,"457,600",41.0325,-74.07459,MODIV Parcel Centroid Coordinate
1683,0269,214,9,0269_214_9,0269,WOOD-RIDGE BORO,R-1,"Hotel, Motel",1/31/22,ADD,"382,500",40.84688,-74.09259,MODIV Parcel Centroid Coordinate
1684,0269,229.02,3,0269_229.02_3,0269,WOOD-RIDGE BORO,F-2,Factory,5/31/22,ALT,"290,000",40.84078,-74.08081,MODIV Parcel Centroid Coordinate
1685,0269,229.02,3,0269_229.02_3,0269,WOOD-RIDGE BORO,F-2,Factory,8/23/22,ALT,"500,000",40.84078,-74.08081,MODIV Parcel Centroid Coordinate
1686,0269,233,8,0269_233_8,0269,WOOD-RIDGE BORO,R-1,"Hotel, Motel",6/7/22,NEW,"662,800",40.84875,-74.0931,MODIV Parcel Centroid Coordinate
1687,0269,308,1,0269_308_1,0269,WOOD-RIDGE BORO,E,Educational,6/23/22,ALT,"1,060,000",40.84816,-74.08045,MODIV Parcel Centroid Coordinate
1688,0269,335,1.02,0269_335_1.02,0269,WOOD-RIDGE BORO,U,Utilities and Miscellaneous,6/20/22,NEW,"417,500",40.85519,-74.09382,MODIV Parcel Centroid Coordinate
1689,0269,335,1.04,0269_335_1.04,0269,WOOD-RIDGE BORO,U,Utilities and Miscellaneous,4/26/22,NEW,"296,230",40.85505,-74.09325,Geocoded MOD-IV Address
1690,0270,216,10.03,0270_216_10.03,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),3/14/22,NEW,"635,000",41.01589,-74.1695,MODIV Parcel Centroid Coordinate
1691,0270,231,15,0270_231_15,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),1/27/22,ADD,"260,500",41.01201,-74.18009,MODIV Parcel Centroid Coordinate
1692,0270,247,7,0270_247_7,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),5/16/22,ADD,"329,000",41.00928,-74.17834,MODIV Parcel Centroid Coordinate
1693,0270,254,1,0270_254_1,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),2/28/22,ALT,"346,800",41.00898,-74.16965,MODIV Parcel Centroid Coordinate
1694,0270,288,40,0270_288_40,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),4/14/22,ALT,"496,003",41.00561,-74.16819,MODIV Parcel Centroid Coordinate
1695,0270,292,10,0270_292_10,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),2/3/22,ADD,"445,000",41.00487,-74.16449,MODIV Parcel Centroid Coordinate
1696,0270,310,13,0270_310_13,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),10/6/22,ADD,"445,503",41.00379,-74.1842,MODIV Parcel Centroid Coordinate
1697,0270,312,3,0270_312_3,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),10/10/22,ADD,"650,003",41.00503,-74.18089,MODIV Parcel Centroid Coordinate
1698,0270,314,47,0270_314_47,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),5/2/22,ADD,"531,503",41.00431,-74.17716,MODIV Parcel Centroid Coordinate
1699,0270,316,15.01,0270_316_15.01,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),10/12/22,ADD,"649,503",41.0026,-74.17091,MODIV Parcel Centroid Coordinate
1700,0270,320,56,0270_320_56,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),2/1/22,ALT,"348,900",40.99614,-74.16624,MODIV Parcel Centroid Coordinate
1701,0270,339,3,0270_339_3,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),2/11/22,ALT,"274,467",41.00028,-74.18576,MODIV Parcel Centroid Coordinate
1702,0270,342,4,0270_342_4,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),5/31/22,ADD,"308,600",40.99713,-74.17725,MODIV Parcel Centroid Coordinate
1703,0270,346,20,0270_346_20,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),4/28/22,ALT,"260,002",40.99586,-74.16945,MODIV Parcel Centroid Coordinate
1704,0270,349,107,0270_349_107,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),11/30/22,ADD,"319,783",40.99476,-74.16945,MODIV Parcel Centroid Coordinate
1705,0270,349,36,0270_349_36,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),9/26/22,ADD,"505,004",40.99074,-74.16606,MODIV Parcel Centroid Coordinate
1706,0270,349,56,0270_349_56,0270,WYCKOFF TWP,E,Educational,1/1/22,ALT,"341,000",40.99211,-74.1689,MODIV Parcel Centroid Coordinate
1707,0270,350,1,0270_350_1,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),8/4/22,ADD,"645,003",40.99319,-74.16404,MODIV Parcel Centroid Coordinate
1708,0270,354,31,0270_354_31,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),8/30/22,ADD,"556,704",40.99371,-74.15594,MODIV Parcel Centroid Coordinate
1709,0270,423,6,0270_423_6,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),5/20/22,ADD,"417,205",40.98507,-74.18562,MODIV Parcel Centroid Coordinate
1710,0270,428,19,0270_428_19,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),5/10/22,ALT,"429,503",40.97924,-74.19141,MODIV Parcel Centroid Coordinate
1711,0270,429.01,5,0270_429.01_5,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),1/14/22,NEW,"351,999",40.98171,-74.1854,MODIV Parcel Centroid Coordinate
1712,0270,429,32,0270_429_32,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),6/28/22,NEW,"660,000",40.98183,-74.18868,MODIV Parcel Centroid Coordinate
1713,0270,430,14,0270_430_14,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),8/30/22,NEW,"740,315",40.98342,-74.1832,MODIV Parcel Centroid Coordinate
1714,0270,433,1,0270_433_1,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),6/2/22,NEW,"1,270,300",40.98477,-74.18164,MODIV Parcel Centroid Coordinate
1715,0270,443,49.03,0270_443_49.03,0270,WYCKOFF TWP,R-2,Residential (Multifamily),8/11/22,ALT,"2,506,830",40.98163,-74.17297,MODIV Parcel Centroid Coordinate
1716,0270,443,49.04,0270_443_49.04,0270,WYCKOFF TWP,I-2,Institutional or Group Home,2/2/22,ALT,"360,600",40.97851,-74.17373,MODIV Parcel Centroid Coordinate
1717,0270,456,33,0270_456_33,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),4/26/22,ADD,"322,718",40.98672,-74.15938,MODIV Parcel Centroid Coordinate
1718,0270,462,41,0270_462_41,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),11/15/22,ADD,"267,143",40.98501,-74.15268,MODIV Parcel Centroid Coordinate
1719,0270,498,74,0270_498_74,0270,WYCKOFF TWP,R-5,Residential (1 & 2 Family Homes),9/28/22,NEW,"850,000",40.97932,-74.14841,MODIV Parcel Centroid Coordinate
1720,0301,26,2,0301_26_2,0301,BASS RIVER TWP,B,Business,6/21/22,ADD,"410,000",39.5922,-74.43759,MODIV Parcel Centroid Coordinate
1721,0301,76,9,0301_76_9,0301,BASS RIVER TWP,B,Business,10/25/22,NEW,"1,932,575",39.6448,-74.47704,MODIV Parcel Centroid Coordinate
1722,0302,843,2.01,0302_843_2.01,0302,BEVERLY CITY,E,Educational,3/9/22,ADD,"1,618,000",40.06047,-74.92295,MODIV Parcel Centroid Coordinate
1723,0303,505,1,0303_505_1,0303,BORDENTOWN CITY,R-5,Residential (1 & 2 Family Homes),7/29/22,NEW,"273,000",40.14438,-74.7091,MODIV Parcel Centroid Coordinate
1724,0304,1.01,3,0304_1.01_3,0304,BORDENTOWN TWP,R-2,Residential (Multifamily),4/7/22,NEW,"1,660,775",40.17522,-74.7054,Geocoded Parcel Block
1725,0304,1.01,3,0304_1.01_3,0304,BORDENTOWN TWP,R-2,Residential (Multifamily),4/7/22,NEW,"1,640,700",40.17522,-74.7054,Geocoded Parcel Block
1726,0304,125,1,0304_125_1,0304,BORDENTOWN TWP,B,Business,9/12/22,ALT,"607,850",40.13313,-74.72511,MODIV Parcel Centroid Coordinate
1727,0304,126.01,1.03,0304_126.01_1.03,0304,BORDENTOWN TWP,S-2,Storage,2/28/22,NEW,"12,570,000",40.13141,-74.72265,Geocoded Parcel Block
1728,0304,126.01,1.03,0304_126.01_1.03,0304,BORDENTOWN TWP,S-2,Storage,11/2/22,ALT,"474,911",40.13141,-74.72265,Geocoded Parcel Block
1729,0304,137.02,1,0304_137.02_1,0304,BORDENTOWN TWP,U,Utilities and Miscellaneous,10/27/22,NEW,"650,000",40.11462,-74.7162,MODIV Parcel Centroid Coordinate
1730,0304,137.02,11.03,0304_137.02_11.03,0304,BORDENTOWN TWP,S-1,Storage,2/25/22,ALT,"543,000",40.11437,-74.71646,MODIV Parcel Centroid Coordinate
1731,0304,137.02,11.03,0304_137.02_11.03,0304,BORDENTOWN TWP,B,Business,9/7/22,ALT,"2,050,000",40.11437,-74.71646,MODIV Parcel Centroid Coordinate
1732,0304,138.01,43.03,0304_138.01_43.03,0304,BORDENTOWN TWP,R-2,Residential (Multifamily),8/18/22,NEW,"283,000",40.12924,-74.72798,MODIV Parcel Centroid Coordinate
1733,0304,138.01,43.03,0304_138.01_43.03,0304,BORDENTOWN TWP,R-2,Residential (Multifamily),9/8/22,NEW,"283,000",40.12924,-74.72798,MODIV Parcel Centroid Coordinate
1734,0304,138.01,43.03,0304_138.01_43.03,0304,BORDENTOWN TWP,R-2,Residential (Multifamily),9/20/22,NEW,"493,000",40.12924,-74.72798,MODIV Parcel Centroid Coordinate
1735,0304,57,12.01,0304_57_12.01,0304,BORDENTOWN TWP,A-2,"Clubs, Dance Halls, Casinos, Restaurants, Taverns, Bars",8/16/22,ALT,"330,000",40.15445,-74.69891,MODIV Parcel Centroid Coordinate
1737,0304,57,6.02,0304_57_6.02,0304,BORDENTOWN TWP,R-2,Residential (Multifamily),7/18/22,NEW,"2,075,000",40.15818,-74.69721,Geocoded Parcel Block
1738,0304,58,36.02,0304_58_36.02,0304,BORDENTOWN TWP,B,Business,7/4/22,ALT,"978,900",40.15883,-74.69244,MODIV Parcel Centroid Coordinate
1739,0305,169.01,2,0305_169.01_2,0305,BURLINGTON CITY,E,Educational,2/7/22,ALT,"798,300",40.07032,-74.8515,MODIV Parcel Centroid Coordinate
1740,0306,101,14,0306_101_14,0306,BURLINGTON TWP,B,Business,2/10/22,NEW,"270,500",40.06549,-74.87311,MODIV Parcel Centroid Coordinate
1741,0306,102,1.02,0306_102_1.02,0306,BURLINGTON TWP,B,Business,1/18/22,ALT,"600,000",40.05105,-74.87135,MODIV Parcel Centroid Coordinate
1742,0306,116,1.05,0306_116_1.05,0306,BURLINGTON TWP,A-2,"Clubs, Dance Halls, Casinos, Restaurants, Taverns, Bars",6/3/22,NEW,"1,190,300",40.05634,-74.84599,Geocoded MOD-IV Address
1743,0306,116,1.05,0306_116_1.05,0306,BURLINGTON TWP,A-2,"Clubs, Dance Halls, Casinos, Restaurants, Taverns, Bars",7/7/22,ALT,"265,750",40.05634,-74.84599,Geocoded MOD-IV Address
1744,0306,116,1.05,0306_116_1.05,0306,BURLINGTON TWP,I-2,Institutional or Group Home,9/7/22,ALT,"260,000",40.05634,-74.84599,Geocoded MOD-IV Address
1745,0306,120,1.03,0306_120_1.03,0306,BURLINGTON TWP,B,Business,8/23/22,ALT,"324,335",40.04207,-74.83817,MODIV Parcel Centroid Coordinate
1746,0306,123,4.05,0306_123_4.05,0306,BURLINGTON TWP,S-1,Storage,8/23/22,ALT,"311,000",40.03772,-74.83006,Geocoded MOD-IV Address
1747,0306,125,1.01,0306_125_1.01,0306,BURLINGTON TWP,S-1,Storage,8/30/22,NEW,"17,709,669",40.03895,-74.82851,Geocoded MOD-IV Address
1748,0306,125,1.01,0306_125_1.01,0306,BURLINGTON TWP,S-1,Storage,8/17/22,NEW,"1,769,500",40.03895,-74.82851,Geocoded MOD-IV Address
1749,0306,125,1.01,0306_125_1.01,0306,BURLINGTON TWP,S-1,Storage,7/18/22,NEW,"1,514,050",40.03895,-74.82851,Geocoded MOD-IV Address
1750,0306,125,1.01,0306_125_1.01,0306,BURLINGTON TWP,S-1,Storage,6/24/22,NEW,"750,000",40.03895,-74.82851,Geocoded MOD-IV Address
1751,0306,129.02,3.02,0306_129.02_3.02,0306,BURLINGTON TWP,R-5,Residential (1 & 2 Family Homes),5/20/22,NEW,"294,500",40.04267,-74.79876,MODIV Parcel Centroid Coordinate
1752,0306,145,38.01,0306_145_38.01,0306,BURLINGTON TWP,B,Business,8/31/22,ALT,"850,000",40.08506,-74.8316,MODIV Parcel Centroid Coordinate
1753,0306,147,1.05,0306_147_1.05,0306,BURLINGTON TWP,S-1,Storage,2/1/22,ALT,"311,000",40.00323,-74.98294,MODIV Parcel Centroid Coordinate
1754,0306,147,1.05,0306_147_1.05,0306,BURLINGTON TWP,S-1,Storage,1/14/22,ALT,"5,150,000",40.00323,-74.98294,MODIV Parcel Centroid Coordinate
1755,0306,154.02,9,0306_154.02_9,0306,BURLINGTON TWP,S-1,Storage,1/19/22,ALT,"647,548",40.11655,-74.82252,MODIV Parcel Centroid Coordinate
1757,0306,154,1,0306_154_1,0306,BURLINGTON TWP,S-1,Storage,8/30/22,NEW,"24,964,000",40.11074,-74.82199,MODIV Parcel Centroid Coordinate
1758,0306,154,1,0306_154_1,0306,BURLINGTON TWP,S-1,Storage,8/5/22,NEW,"1,173,250",40.11074,-74.82199,MODIV Parcel Centroid Coordinate
1759,0306,154,1,0306_154_1,0306,BURLINGTON TWP,S-1,Storage,9/16/22,NEW,"31,178,350",40.11074,-74.82199,MODIV Parcel Centroid Coordinate
1760,0306,154,12.08,0306_154_12.08,0306,BURLINGTON TWP,S-1,Storage,5/31/22,ALT,"1,580,000",40.10486,-74.81012,MODIV Parcel Centroid Coordinate
1761,0306,154,12.08,0306_154_12.08,0306,BURLINGTON TWP,S-1,Storage,4/6/22,ALT,"1,900,768",40.10486,-74.81012,MODIV Parcel Centroid Coordinate
1762,0306,154,12.08,0306_154_12.08,0306,BURLINGTON TWP,S-1,Storage,4/13/22,ALT,"623,043",40.10486,-74.81012,MODIV Parcel Centroid Coordinate
1763,0306,154,12.08,0306_154_12.08,0306,BURLINGTON TWP,S-1,Storage,3/17/22,ALT,"1,019,839",40.10486,-74.81012,MODIV Parcel Centroid Coordinate
1764,0308,1004,13.03,0308_1004_13.03,0308,CINNAMINSON TWP,R-5,Residential (1 & 2 Family Homes),6/9/22,ALT,"400,000",39.99911,-74.9915,MODIV Parcel Centroid Coordinate
1765,0308,1201,2,0308_1201_2,0308,CINNAMINSON TWP,U,Utilities and Miscellaneous,4/14/22,NEW,"822,000",39.99997,-75.00222,MODIV Parcel Centroid Coordinate
1767,0308,1201,2,0308_1201_2,0308,CINNAMINSON TWP,A-5,"Amusement Parks, Stadiums, and Bleachers",10/14/22,NEW,"493,005",39.99997,-75.00222,MODIV Parcel Centroid Coordinate
1768,0308,1201,2,0308_1201_2,0308,CINNAMINSON TWP,A-5,"Amusement Parks, Stadiums, and Bleachers",12/8/22,NEW,"827,332",39.99997,-75.00222,MODIV Parcel Centroid Coordinate
1769,0308,1303,6,0308_1303_6,0308,CINNAMINSON TWP,R-5,Residential (1 & 2 Family Homes),11/23/22,ADD,"661,700",39.99564,-75.00055,MODIV Parcel Centroid Coordinate
1770,0308,1905,4,0308_1905_4,0308,CINNAMINSON TWP,B,Business,2/11/22,ALT,"734,000",39.98748,-75.01214,MODIV Parcel Centroid Coordinate
1771,0308,3504,6.01,0308_3504_6.01,0308,CINNAMINSON TWP,R-5,Residential (1 & 2 Family Homes),7/13/22,ALT,"390,000",39.97275,-75.01174,Geocoded MOD-IV Address
1772,0308,610,2.02,0308_610_2.02,0308,CINNAMINSON TWP,B,Business,2/25/22,ADD,"485,000",39.99511,-74.99555,Geocoded MOD-IV Address
1773,0308,610,2.02,0308_610_2.02,0308,CINNAMINSON TWP,B,Business,2/25/22,ADD,"605,000",39.99511,-74.99555,Geocoded MOD-IV Address
1774,0308,610,2.02,0308_610_2.02,0308,CINNAMINSON TWP,B,Business,5/4/22,NEW,"2,120,000",39.99511,-74.99555,Geocoded MOD-IV Address
1775,0308,610,2.02,0308_610_2.02,0308,CINNAMINSON TWP,B,Business,8/22/22,ADD,"5,315,000",39.99511,-74.99555,Geocoded MOD-IV Address
1776,0308,610,3.01,0308_610_3.01,0308,CINNAMINSON TWP,S-1,Storage,3/7/22,NEW,"27,440,100",40.02094,-74.98355,Geocoded MOD-IV Address
1777,0308,610,3.01,0308_610_3.01,0308,CINNAMINSON TWP,S-1,Storage,2/4/22,NEW,"1,500,000",40.02094,-74.98355,Geocoded MOD-IV Address
1778,0308,610,3.01,0308_610_3.01,0308,CINNAMINSON TWP,S-1,Storage,5/23/22,ALT,"250,000",40.02094,-74.98355,Geocoded MOD-IV Address
1779,0308,702,23,0308_702_23,0308,CINNAMINSON TWP,M,Mercantile,7/11/22,ADD,"3,283,843",40.00692,-74.97506,MODIV Parcel Centroid Coordinate
1780,0308,703,24.02,0308_703_24.02,0308,CINNAMINSON TWP,B,Business,11/3/22,ALT,"260,600",40.01046,-74.97187,Geocoded MOD-IV Address
1781,0308,703,29,0308_703_29,0308,CINNAMINSON TWP,A-2,"Clubs, Dance Halls, Casinos, Restaurants, Taverns, Bars",11/22/22,NEW,"395,000",40.00879,-74.97148,MODIV Parcel Centroid Coordinate
1782,0308,703,29,0308_703_29,0308,CINNAMINSON TWP,A-2,"Clubs, Dance Halls, Casinos, Restaurants, Taverns, Bars",11/22/22,NEW,"435,000",40.00879,-74.97148,MODIV Parcel Centroid Coordinate
1783,0308,703,29,0308_703_29,0308,CINNAMINSON TWP,B,Business,11/22/22,NEW,"1,100,000",40.00879,-74.97148,MODIV Parcel Centroid Coordinate
1784,0308,804,9,0308_804_9,0308,CINNAMINSON TWP,M,Mercantile,4/4/22,ALT,"531,000",40.00736,-74.97928,MODIV Parcel Centroid Coordinate
1785,0309,1900,1.01,0309_1900_1.01,0309,DELANCO TWP,B,Business,10/11/22,ALT,"700,550",40.0497,-74.943,MODIV Parcel Centroid Coordinate
1786,0309,1900,5.02,0309_1900_5.02,0309,DELANCO TWP,S-1,Storage,4/28/22,ALT,"607,000",40.04826,-74.94295,Geocoded MOD-IV Address
1787,0309,1900,5.03,0309_1900_5.03,0309,DELANCO TWP,S-1,Storage,4/28/22,ALT,"542,000",40.04824,-74.94279,Geocoded MOD-IV Address
1788,0309,2000,9.01,0309_2000_9.01,0309,DELANCO TWP,S-1,Storage,8/17/22,NEW,"8,530,000",40.04666,-74.93381,MODIV Parcel Centroid Coordinate
1789,0309,2200,3.02,0309_2200_3.02,0309,DELANCO TWP,R-5,Residential (1 & 2 Family Homes),9/29/22,ALT,"618,000",40.03459,-74.92789,MODIV Parcel Centroid Coordinate
1790,0310,107,1.03,0310_107_1.03,0310,DELRAN TWP,M,Mercantile,3/23/22,ALT,"1,409,488",40.01214,-74.95916,MODIV Parcel Centroid Coordinate
1791,0310,115,11,0310_115_11,0310,DELRAN TWP,E,Educational,3/30/22,ADD,"1,688,175",40.00939,-74.94124,MODIV Parcel Centroid Coordinate
1792,0310,116.03,37,0310_116.03_37,0310,DELRAN TWP,R-5,Residential (1 & 2 Family Homes),1/28/22,NEW,"685,540",40.00466,-74.93483,Geocoded MOD-IV Address
1793,0310,116.03,60,0310_116.03_60,0310,DELRAN TWP,R-3,Institutional or Group Home,9/13/22,NEW,"487,441",40.00319,-74.9347,Geocoded MOD-IV Address
1794,0310,120,14.02,0310_120_14.02,0310,DELRAN TWP,R-3,Institutional or Group Home,10/5/22,ALT,"782,373",40.01925,-74.94212,MODIV Parcel Centroid Coordinate
1795,0310,120,36,0310_120_36,0310,DELRAN TWP,U,Utilities and Miscellaneous,10/14/22,NEW,"300,000",40.01617,-74.94315,MODIV Parcel Centroid Coordinate
1796,0310,125,59.01,0310_125_59.01,0310,DELRAN TWP,R-3,Institutional or Group Home,1/17/22,NEW,"283,098",40.02449,-74.93104,Geocoded MOD-IV Address
1797,0310,46,3,0310_46_3,0310,DELRAN TWP,R-2,Residential (Multifamily),2/15/22,NEW,"3,968,000",40.02017,-74.9568,MODIV Parcel Centroid Coordinate
1798,0310,46,3,0310_46_3,0310,DELRAN TWP,R-2,Residential (Multifamily),6/16/22,NEW,"3,960,000",40.02017,-74.9568,MODIV Parcel Centroid Coordinate
1799,0310,46,3,0310_46_3,0310,DELRAN TWP,R-2,Residential (Multifamily),4/8/22,NEW,"7,871,400",40.02017,-74.9568,MODIV Parcel Centroid Coordinate
1800,0310,46,3,0310_46_3,0310,DELRAN TWP,R-2,Residential (Multifamily),5/26/22,NEW,"2,531,000",40.02017,-74.9568,MODIV Parcel Centroid Coordinate
1801,0310,46,3,0310_46_3,0310,DELRAN TWP,R-2,Residential (Multifamily),3/25/22,NEW,"2,581,000",40.02017,-74.9568,MODIV Parcel Centroid Coordinate
1802,0310,46,5,0310_46_5,0310,DELRAN TWP,R-2,Residential (Multifamily),3/25/22,NEW,"2,581,000",40.01813,-74.95607,MODIV Parcel Centroid Coordinate
1803,0310,83,23.01,0310_83_23.01,0310,DELRAN TWP,U,Utilities and Miscellaneous,6/24/22,ALT,"473,925",40.01381,-74.943,MODIV Parcel Centroid Coordinate
1804,0310,9,47.03,0310_9_47.03,0310,DELRAN TWP,S-2,Storage,5/12/22,ALT,"284,560",40.01414,-74.96795,MODIV Parcel Centroid Coordinate
1805,0311,700.01,15,0311_700.01_15,0311,EASTAMPTON TWP,R-5,Residential (1 & 2 Family Homes),5/7/22,NEW,"276,500",40.00623,-74.74147,MODIV Parcel Centroid Coordinate
1806,0311,700.01,16,0311_700.01_16,0311,EASTAMPTON TWP,R-5,Residential (1 & 2 Family Homes),5/7/22,NEW,"326,500",40.00631,-74.74168,MODIV Parcel Centroid Coordinate
1807,0311,700.01,17,0311_700.01_17,0311,EASTAMPTON TWP,R-5,Residential (1 & 2 Family Homes),1/28/22,NEW,"271,500",40.00645,-74.74192,MODIV Parcel Centroid Coordinate
1808,0311,700.01,18,0311_700.01_18,0311,EASTAMPTON TWP,R-5,Residential (1 & 2 Family Homes),1/10/22,NEW,"326,500",40.00658,-74.74209,MODIV Parcel Centroid Coordinate
1809,0311,700.01,19,0311_700.01_19,0311,EASTAMPTON TWP,R-5,Residential (1 & 2 Family Homes),1/10/22,NEW,"261,500",40.00672,-74.74223,MODIV Parcel Centroid Coordinate
1810,0311,700.02,10,0311_700.02_10,0311,EASTAMPTON TWP,R-5,Residential (1 & 2 Family Homes),1/28/22,NEW,"256,500",40.0058,-74.7416,MODIV Parcel Centroid Coordinate
1811,0311,700.02,11,0311_700.02_11,0311,EASTAMPTON TWP,R-5,Residential (1 & 2 Family Homes),1/28/22,NEW,"271,500",40.00575,-74.74141,MODIV Parcel Centroid Coordinate
1812,0311,700.02,12,0311_700.02_12,0311,EASTAMPTON TWP,R-5,Residential (1 & 2 Family Homes),3/11/22,NEW,"271,500",40.00571,-74.74117,MODIV Parcel Centroid Coordinate
